artist_id	name	followers	popularity	main_genre	genres	image_url
16K4DFLVTGLCeoYEG1vaNa	Sete Sousa	78	10		[]	https://i.scdn.co/image/ab6761610000e5ebdb7bf9e1f5cd74ff81c1d33d
4Tvos0a5rRrBu4Oodu5f79	Julian Lennon	73670	39	beatlesque	['beatlesque', 'new wave pop']	https://i.scdn.co/image/ab6761610000e5eb5e9eb9cd9c7fe28bf800ab66
2tr0TDH4bNCr4wlVu7cQl0	Erik Lindo	108	11		[]	https://i.scdn.co/image/ab6761610000e5ebe015524b74d4161f9c8d2818
1xdeCF6RglHDkz8FSQhTm4	Nolan van Lith	4546	25		[]	https://i.scdn.co/image/ab6761610000e5eb2516a76499ab36e129690ea4
11aii0PFjoJl8E8VArDzwM	Mike Bauhaus	5452	25	discofox	['discofox', 'schlager']	https://i.scdn.co/image/ab6761610000e5eb51fa1805a7bee7236b0cdcf8
2VNaqz6PRTduwGnaaWgwE5	3exes	137	37		[]	
7vnq43HvsdNjgXPYhvqok4	Susel	880	10		[]	https://i.scdn.co/image/ab6761610000e5ebb06a57c3c7b26fa139ce2746
6nr71zoxIIzQndEmpvyuiN	Kee Marcello Nylon Nation	161	21		[]	https://i.scdn.co/image/ab67616d0000b2736ec793b31aedf62f1b958417
2uCphK8yRHj9DHJmmE5Isf	Maria Rodés	22725	38	indie catala	['indie catala']	https://i.scdn.co/image/ab6761610000e5eb9936e37fc3cd4de9658a35fa
53f2OKMfVLTsHFkGyA5dnz	Lisa Mitchell	92334	42	australian indie	['australian indie', 'australian indie folk', 'australian indigenous']	https://i.scdn.co/image/ab6761610000e5ebbfd1ecde73f7804983cfa996
77ehFS1P2bU6Bfcs1qu6Jd	Regi	135382	48	belgian dance	['belgian dance', 'belgian edm']	https://i.scdn.co/image/ab6761610000e5eb6f0e4f8b736ee99e0feeddb9
5RivQkx7CAT7TSVFJKvbDz	BigWalkDog	141837	51	memphis hip hop	['memphis hip hop']	https://i.scdn.co/image/ab6761610000e5eb1ae199356b22dfd2c6c0f7a1
1YEGETLT2p8k97LIo3deHL	Crash Test Dummies	275305	52	canadian rock	['canadian rock', 'pop rock', 'post-grunge']	https://i.scdn.co/image/ab6761610000e5eb813ed09614b5a435b49c6eb5
5vGZA4JewiyzNda87nRaqh	ABK	992	19		[]	https://i.scdn.co/image/ab6761610000e5ebf61e751844569bd164451ec1
2b6REyd5UBBp4ZPDhZ2TNB	Gateway Worship	365749	44	ccm	['ccm', 'christian music', 'world worship', 'worship']	https://i.scdn.co/image/ab6761610000e5eb927222a281d30282fa7d730b
5ovBCDCRU118CMxJ1KpAOw	Essential Worship	29099	52	worship	['worship']	https://i.scdn.co/image/ab6761610000e5eb9d2740b47534b3e9d56cca38
4OrqfS7UDLiKExk4hFkwmZ	Black Red Gold	1154	23		[]	https://i.scdn.co/image/ab67616d0000b273e7bfefe56283e4c4f92b74db
5v0N0I5cXK7w17XlFJINJD	Ghettox Music	333	23		[]	https://i.scdn.co/image/ab6761610000e5ebbd26dc8bc75186682c1beb87
44c3dateJh4AE1T72jO50W	Krzysztof Żelazko	430	14		[]	https://i.scdn.co/image/ab6761610000e5ebbd9494d6dd40ac9566097b92
2nKGmC5Mc13ct02xAY8ccS	Kizuna AI	85845	34	japanese vtuber	['japanese vtuber']	https://i.scdn.co/image/ab6761610000e5ebc7c3bbc51443b9ff840e68e3
4ROrocktzozIPJxNTlUJuR	Act As If	2273	8	la indie	['la indie']	https://i.scdn.co/image/ab6761610000e5eb6ccb5b2b831ad8afdd4d8b5a
3Ckt7DNBcLi93B2LGyKYzy	Finnebassen	43023	38	deep disco house	['deep disco house', 'norwegian house']	https://i.scdn.co/image/ab6761610000e5eb30af12658785edf3f60bf667
6iWghHqk07KYuZWB21Ff4i	Jem Macatuno	17873	41	pinoy singer-songwriter	['pinoy singer-songwriter']	https://i.scdn.co/image/ab67616d0000b273705a881f8c4686a48182ec04
71CeLiuIiNZFUTnhVrutGi	DreamBetter	856	40		[]	https://i.scdn.co/image/ab6761610000e5ebe31d73dd43e68b38b39bd263
1fn3XU6nyNBvrU0cU7Yuca	Don Day	10712	9		[]	https://i.scdn.co/image/ab6761610000e5eb6b68397637367533fef76293
3QhBwBz5tI80DW4aGpVrqm	LOKH	221	6		[]	https://i.scdn.co/image/ab67616d0000b2732212b1ea5128ce1b3f8663cf
2cFrymmkijnjDg9SS92EPM	blackbear	4862486	76	pop	['pop']	https://i.scdn.co/image/ab6761610000e5eb4f7d049994ac00ed885bfbf2
1Sjr5lmsITABDxixtNARDY	Wagner Dinniz	493	12		[]	https://i.scdn.co/image/ab6761610000e5eb2e2ef884bf72bff90a1cb64d
2q3GG88dVwuQPF4FmySr9I	The Score	1300081	69	modern alternative rock	['modern alternative rock', 'pov: indie']	https://i.scdn.co/image/ab6761610000e5ebc1fded2a185c54df399fe63a
48knXQMn9kKjStQLAiOX1Y	Lucky Soul	4680	9	twee pop	['twee pop']	https://i.scdn.co/image/ab6761610000e5ebd928dd03cf10d0396eadd448
0AADVotaayIqi0PVeZjCYQ	DJ Rafinha	41532	32		[]	https://i.scdn.co/image/ab6761610000e5ebf5b228b9afdafc2273d34c08
2P9JaCtpbQSuZOgvtPrUJ8	Jass Manak	4429404	63	desi hip hop	['desi hip hop', 'desi pop', 'punjabi pop']	https://i.scdn.co/image/ab6761610000e5eba8f513b9b6f4c3e3ade8a83e
3RN1T82XXhayseL1rCdJnp	Nivas K Prasanna	212323	57	tamil pop	['tamil pop']	https://i.scdn.co/image/ab6761610000e5eb9c02d4ee90f8507394766d70
6JicDimASCwKbuAWbQaixG	ChiuLinh	21940	31	indie viet	['indie viet', 'vietnamese hip hop']	https://i.scdn.co/image/ab6761610000e5eb79afa787d63b81446d23f67e
64NNRZT3lIEnaavebMacBw	Jasko	35189	28	german hip hop	['german hip hop']	https://i.scdn.co/image/ab6761610000e5eb9e6c1a0e09abb7e6047d788b
3IUaYJn9ug1pdf0z2acvJw	Emilio	698	25		[]	https://i.scdn.co/image/ab67616d0000b273baa64767bda0420e1d336e57
2gNsR9Otu9F6VxULEgSnZD	Getit	45	7		[]	https://i.scdn.co/image/ab67616d0000b273c6bfa43f2f36d27bdaa92671
6VMJxT8ckT1pAhSqvLuj7l	Pszí!	207	1		[]	https://i.scdn.co/image/ab67616d0000b27340b863b3d66acea6c4c42817
3ztkEwzA7r2OE3MXYbkU2b	Miper	297	20		[]	https://i.scdn.co/image/ab6761610000e5eb822a1fd28580e74db5ec24ed
4EM5gxEMMoXFs2KYxq8Ppg	GEEZGOTGIRLSGOING	14765	13		[]	https://i.scdn.co/image/ab6761610000e5eb1a4fa18c02048399e8d3f30d
5v8ZROs9c26k4yGMxUkebt	Jack Wins	39150	49	deep groove house	['deep groove house', 'house', 'pop edm']	https://i.scdn.co/image/ab6761610000e5eb268e75eb9346faef80527805
2gmmO8dk7iXgNYuB24FKQo	Los Reno	23650	40	mexican rock-and-roll	['mexican rock-and-roll']	https://i.scdn.co/image/ab67616d0000b273a5de04909ab88a222d0efaea
6Qpa8xhGsGitz4WBf4BkpK	Baker Boy	63958	39	australian hip hop	['australian hip hop', 'australian indigenous', 'australian indigenous hip hop']	https://i.scdn.co/image/ab6761610000e5eb7a3348ae5422a41e76004e24
7nkyAYKWSzjCesoEkKXB5W	Mads Langelund	684	6	scandipop	['scandipop']	https://i.scdn.co/image/ab6761610000e5ebb5e4697a3bd0f9e72c76d9de
3KSG4X0DkDmBiorEgHz52U	Favela Lacroix	740	19		[]	https://i.scdn.co/image/ab6761610000e5ebbe77ad2ad6a5df39dd41e4cc
3ikKyCOrsMeANi0d5u8BCR	TOBACCO	81072	43	wonky	['wonky']	https://i.scdn.co/image/ab6761610000e5ebb20bf85584c0ac131307fda6
5XWF0vcxwiRDXTMxoeBN7V	Giovanna Rapattoni	61	17		[]	
2uXhNDZbRMXjaDSwSweMhj	周照棠	38	0		[]	https://i.scdn.co/image/ab67616d0000b2734d2d3f740a63d1898c9eed31
3mIj9lX2MWuHmhNCA7LSCW	The 1975	6757484	78	modern alternative rock	['modern alternative rock', 'modern rock', 'pop', 'pov: indie', 'rock']	https://i.scdn.co/image/ab6761610000e5eb89348336354096fd4e36ca73
2KaaIknCVW5SstugreNkha	Alberto Gambino	44131	41	spanish hip hop	['spanish hip hop']	https://i.scdn.co/image/ab67616d0000b273d87a6bb0222088825c2ff7ec
44HickLqaVNzqWvyNzae9C	DJ EUBER PROD	6074	1	funk mtg	['funk mtg']	https://i.scdn.co/image/ab6761610000e5eb2e70b935fe720ce762bb85d6
4gSsv9FQDyXx0GUkZYha7v	David Puentez	77534	54	progressive electro house	['progressive electro house']	https://i.scdn.co/image/ab6761610000e5ebd9def9a868f3ae355883bf51
7zImeDZkh49i3we0Y5HlNw	Genç Fenerbahçeliler	35684	37		[]	https://i.scdn.co/image/ab6761610000e5ebfeb83c30e13df2b1812c7a36
4AtFKPjSnQ0EZdCL2bBGEO	Murdr	239	2		[]	https://i.scdn.co/image/ab6761610000e5ebf740059542c863060aa72ae2
04CjsAg5BQQf8R2nqWsY7Q	Canarios del Chaco	58	22		[]	
0ZgXJIoXUk1GKuWm8A8QWD	Miika U	1	0		[]	
1g086QeJJCdi3HfyfpU22A	Monumental Men	2257	17		[]	https://i.scdn.co/image/ab6761610000e5eb770e94bb60e4299a7518db74
5x0R3zoC09GMiRJomoexLV	nimino	30219	48		[]	https://i.scdn.co/image/ab6761610000e5ebd59ed964b525e0096b5e5554
1PzAgFVk9v8cxn9flrqrv5	Joshwa	20532	53	tech house	['tech house', 'uk tech house']	https://i.scdn.co/image/ab6761610000e5eb0b78c0a4b126acb80cd7d875
56cbsp4B7aK6UZ6dbcff6c	Fannar Halldór	0	0		[]	
3xEJ7cDz5rdg6VM8E6Mqhf	DA Uzi	824332	57	french hip hop	['french hip hop', 'pop urbaine', 'rap francais']	https://i.scdn.co/image/ab6761610000e5ebc2cdd6be80cbd9298bdf91f3
5x6cTvPgF2D3w7IhrjTpRM	Chłopcy Z Placu Broni	45674	32	polish rock	['polish rock']	https://i.scdn.co/image/ab67616d0000b27312aa74c08219117b4e230c41
0JMR248CSpmfp3eoi93iGC	Danny Paz	1374	29		[]	https://i.scdn.co/image/ab6761610000e5eb2d724b579770a41a85912423
42001aQATrj20VbOXPTjUW	Freedom	910	14		[]	https://i.scdn.co/image/ab67616d0000b273245bae9369ee3a93706a3afb
5C59eKJ1rbyvPHRatpt7zD	VR	133	17		[]	https://i.scdn.co/image/ab6761610000e5eb00878e29024d6d470ea9d46e
7FNSvrE4X5hb2C6pYN0skP	尋人啟事The Wanted	5583	12		[]	https://i.scdn.co/image/ab6761610000e5ebba6115ef12d002c6d399a135
3r1XkJ7vCs8kHBSzGvPLdP	slowthai	508786	59	uk alternative hip hop	['uk alternative hip hop', 'uk hip hop']	https://i.scdn.co/image/ab6761610000e5ebd35231e23d5af811b8fdca7a
0eU7Z9BxnKHPxn4fKuFOOh	The Bright Lights	369	1	hong kong indie	['hong kong indie']	https://i.scdn.co/image/dac5c8c8905afe2c33f7f257d03fd269eed59319
0hvcaiVX8KZ0YrAjiXdBor	Dieter Falk	1247	17	german ccm	['german ccm']	https://i.scdn.co/image/ab6761610000e5eb5b3fed6739f288df1b5799e3
1LpRkScq81dh88nfExlreL	Ilan Peled	1337	32		[]	https://i.scdn.co/image/ab6761610000e5ebbc1374517954d4db79fa31db
4eJ5rptdmJsnlAOhBX3qcn	Esben Selvig	117	5		[]	
5EmSSYID5WjlrKDf5Sv0ck	Pindos Atletico	5534	35	greek drill	['greek drill', 'greek trap']	https://i.scdn.co/image/ab6761610000e5ebc2016c13aeb3435bc82fccf5
6h526FaFVlJhX9hdK3iyl3	OVER KILL	6720	35	j-rap	['j-rap', 'japanese trap']	https://i.scdn.co/image/ab6761610000e5ebef55c70211c7c7a032679d92
5Z8UTQtTYNu5o5FA66LFgv	Jeremy Passion	187280	55	chill r&b	['chill r&b', 'pop soul']	https://i.scdn.co/image/ab6761610000e5eb1280e1b3761fadf1bf661ca1
30d7lP1eEuwG0melMqYUoW	Oxon	8268	24	polish alternative rap	['polish alternative rap']	https://i.scdn.co/image/ab6761610000e5eb7f41cc694abfb4fd5d94ae26
3uCDFnivDVoWfRnFDkAWxC	Marlou Vriens	311	1		[]	https://i.scdn.co/image/ab6761610000e5eb25f2268871b6d679b2e2e408
5zod5X1F6ZTshIfpg2vVAF	Kiki	1823	40	finnish pop	['finnish pop']	https://i.scdn.co/image/ab6761610000e5eb17ef7e3adbee4e350c81533d
4rSl1AxHRUj9xSuBtJBodh	Prs	0	0		[]	
2UulPuuEMAeXRx2qJbYJPD	Holiday Players	52	0		[]	https://i.scdn.co/image/ab67616d0000b2732b9a1fd7db3d2587802d6f23
52s2RF1NCppHGbTkOHpvp5	Mateo Ramírez Velasco	510	31	cancion infantil mexicana	['cancion infantil mexicana']	
6W1NclX9rP93bkhQEOQtm4	Frank Leen	2848	45		[]	https://i.scdn.co/image/ab6761610000e5eb7d3cc7703c712f4d73043f5d
6uFHaKpvZU2vPGs4IqqdvV	Henny x Zinny	6831	30		[]	https://i.scdn.co/image/ab67616d0000b27307ca9d5b13f80d606bd31f81
05i5DIXDf4Ai4NEPEi3uBZ	Atomic Otro Way	129178	55	dembow	['dembow', 'rap dominicano']	https://i.scdn.co/image/ab6761610000e5eb0c5b2663bfa05b51a4e5ea6a
0E4q1wpuPwtqbDr6Okw304	OVN	3088	35		[]	https://i.scdn.co/image/ab6761610000e5eb33772f3f8f21c3a562c7649d
1ihjZOWoOqFjbSVIgxEaCp	Crissie Rhodes	62	5		[]	
5bqhdDLK41WOIil4VTJzty	Olivia	152	6	mgp	['mgp']	
5uGRnNyQJ1Wu30fffZXLKM	Nitin Patkar	1185	1		[]	https://i.scdn.co/image/ab6761610000e5ebe6add45fb1a550d5e89fcbf6
7MCsMOkbdDHqJ4WAGuXdDZ	Babx	9806	21	nouvelle chanson francaise	['nouvelle chanson francaise']	https://i.scdn.co/image/cecf680ae22ce77f624171326a0648ad6dd29a0b
6UBVuFUOlakH7cwOKHleHJ	Ivan Graziani	105943	39	canzone d'autore	"[""canzone d'autore"", 'classic italian pop', 'italian adult pop']"	https://i.scdn.co/image/224c14809f51a42163a672a9961d6e8b46f593d4
0Y1eVJUmdv6JiqbwvtP0sM	Osborne	1581	22		[]	https://i.scdn.co/image/ab6761610000e5ebb8befa6fcc9173f09213c377
6mTcXVXmCixpsVnYDUpCnY	P.O	27523	18		[]	https://i.scdn.co/image/ab6761610000e5eb5e57bc79b5ebe76d0cd495f6
4QvbUChuNYTlFKFN0F0Qa5	LIHO	2896	23	belgian edm	['belgian edm']	https://i.scdn.co/image/ab6761610000e5eb56b8edd2e3c5bffa6e8cf9a4
6RXfTUnrji43vpU1AdK4up	Dalai Lama	46427	29	motivation	['motivation', 'tibetan mantra', 'tibetan pop']	https://i.scdn.co/image/ab67616d0000b2736243471b5428210a62749dd2
42jjk371b9jW9zsmrMls10	Rasmus H Thomsen	653	48		[]	https://i.scdn.co/image/ab6761610000e5eb7af796e4e2e2b832226e69f8
2DXPtOc14uPVvK7qggj2a3	MC ORSEN	148193	64	drift phonk	['drift phonk']	https://i.scdn.co/image/ab6761610000e5ebf7f6d2c288e785b95f603d7f
5fR4xhDybxRY7SwyUwQy34	The Stereotypes	217	26		[]	
5TBI2eY3XYuIagGwdFhvpF	T MB	99	16		[]	https://i.scdn.co/image/ab67616d0000b2735e6e4586df0de48c6120d45c
0rSZHzeyKxdfnQLoTIbq6U	ilo ilo	14611	29	vapor twitch	['vapor twitch']	https://i.scdn.co/image/ab6761610000e5ebcbe6fab49d2e3efadee9b7e8
4dViQ7ArMCqM7xZx9TddSs	Tams	286	5	finnish indie	['finnish indie']	https://i.scdn.co/image/ab6761610000e5eb5b1f83163236831d3f332ddf
3Zz74cGGgdF3okg77e7MEu	Fisko	1	0		[]	
61tG3xnXKUekDBmzlU385f	Sofie Røsnes	17	0		[]	https://i.scdn.co/image/ab67616d0000b273a9687e736f71d9a9185faf47
7ymczLNmjz6AVMGApVNWbB	Vincent	35896	43	future bass	['future bass', 'pop edm', 'vapor twitch']	https://i.scdn.co/image/ab6761610000e5eb8f547caa6f7b7566676d0511
0ozQSIQC6uFOEVTRta5zbS	张希 feat. 曹方	1	14		[]	
7GcbV2fYKlcP5TchezA0nS	TylerICU	288	19		[]	https://i.scdn.co/image/ab67616d0000b273536c0270a023fc6393589daf
5QZPqNu4JdvVll2GoaI1WN	HaBanot Nechama	27680	32	israeli pop	['israeli pop']	https://i.scdn.co/image/ab67616d0000b2739d6b66ba7a510655aa0fadd8
3cpav8QvnoA3141k4YkiFn	Kari Vepsä	1899	28	classic finnish pop	['classic finnish pop', 'classic iskelma', 'iskelma']	https://i.scdn.co/image/ab6761610000e5ebed856520e527180048bd7cde
6OQ7sfN0G1E2pZMhYW9wjG	Hisham Abbas	467768	42	arab pop	['arab pop', 'belly dance', 'classic arab pop', 'egyptian pop']	https://i.scdn.co/image/ab67616d0000b273653a8cc091d7ba1e7dabf6ac
18PmEN8ZiHBQlDpxrgR2xs	MALIQ & D'Essentials	773310	60	indonesian jazz	['indonesian jazz', 'indonesian pop', 'indonesian reggae']	https://i.scdn.co/image/ab6761610000e5eb6f5044aae066797f015c74f3
54k1t6tm7VPbRNFrk2KWVI	Burai Renátó	8	2		[]	
3Yo5v8pDHIX0lS6jOAjV7K	Mogly	1652	3		[]	https://i.scdn.co/image/ab67616d0000b273779196ea9d7143940547f24b
46Y3uXJh8BAdl917XyZgvj	Katla	86	0		[]	
4IiKS1Slp1rl4orr2X4PY9	RAP World	1016	0		[]	https://i.scdn.co/image/ab6761610000e5eb8d016f49fe2c553b29a86bb1
5UsOByl6cZjTcNkRtmQt0y	Geir Halleland	106	2		[]	https://i.scdn.co/image/ab67616d0000b2737c02b3769433f49e1d87d0ae
4s5eZTFv5TdgH5Y5NJlW8Z	TWOPEE SOUTHSIDE	21	1		[]	https://i.scdn.co/image/ab67616d0000b273c7b2ca80e526fb80eca22b06
7vBGVjjUKLWS8zLNSYwVVC	Sono	11358	39		[]	https://i.scdn.co/image/ab6761610000e5eb7f9296c03f94ef614ffacb82
0TQPTssnGiG6NUznNG4W86	Grand Production	580	45		[]	https://i.scdn.co/image/ab6761610000e5ebf19194ab2f564f0b6bbb351f
5pdzKTGQAcRcxDOfN4mXSc	Talos	78615	40	cork indie	['cork indie', 'irish indie', 'irish pop']	https://i.scdn.co/image/ab6761610000e5eb2c1e6f0dfa90542408be6dd0
2zHuN04qyNnz890Y2R0Nkr	Tessa B	5749	39		[]	https://i.scdn.co/image/ab6761610000e5ebaedae5cd7731f9fdd7e65800
24BolxoTofQwoMJK3Wf4S4	Campbell Crates	304	1		[]	https://i.scdn.co/image/ab6761610000e5ebb7b261490f085c56abcee073
3OHpci0ruhvaMv9F795LR5	3030	645179	56	brazilian hip hop	['brazilian hip hop']	https://i.scdn.co/image/ab6761610000e5ebb8aa729ef4c99e1c8bb45fe2
2aSzsqZhGzw4u0HTdaddli	Pimpe Mourtha	19676	19	argentine hip hop	['argentine hip hop']	https://i.scdn.co/image/ab67616d0000b273a3b509e0bca1ff025af97fe7
6Tz0QRoe083BcOo2YbG9lV	Nena	380843	61	german pop	['german pop', 'new wave pop']	https://i.scdn.co/image/ab6761610000e5ebad02d8af8d9864dfaeb33410
5QuCo4B3bIsdtAxjjedrL3	ADF Lucky	1443	34	dutch drill	['dutch drill']	https://i.scdn.co/image/ab6761610000e5ebaa3d506923a6bc930e3c8a9b
5fahUm8t5c0GIdeTq0ZaG8	Otto Knows	397523	61	dutch house	['dutch house', 'edm', 'electro house', 'pop dance', 'progressive electro house', 'progressive house']	https://i.scdn.co/image/ab6761610000e5eb34f11fa225bb47cd91bf0766
1K3gGddBbLzrk2czJzwiGi	Alex Puebla	579	21		[]	https://i.scdn.co/image/ab67616d0000b27388094774c79d829550c638e6
5jY3rHCiLWQy8ntVfVHGpf	مصطفى باسط	21567	20	mahraganat	['mahraganat']	https://i.scdn.co/image/ab67616d0000b27377a7a67bbed436d929a5cf71
2WmcPYQ6P6pAdf3wjXTtlf	Eltiraletra	8327	29	dembow dominicano	['dembow dominicano', 'rap dominicano']	https://i.scdn.co/image/ab6761610000e5ebb70934a68bcb7779eb57f1e1
1Kzv9yUAckUoDGiyMdZYkc	Sölve	34	10		[]	
5oS3sKucjgtoCPccj5NtyN	Etienne Jaumet	5288	22	french psychedelic	['french psychedelic']	https://i.scdn.co/image/ab6761610000e5ebdd0a6dfebd20d1d318804c18
3NKVm2Jedcf6ibJr6pMUVx	Jayda G	71490	56	canadian electronic	['canadian electronic']	https://i.scdn.co/image/ab6761610000e5ebe7c695e8e8d4134c37c6009c
31wd9slA3HCqonzlytNWDL	The July Project	0	0		[]	
23Al41EvNRHevxyCU3HTGt	Tamas Takats	16	0		[]	
1GwQkZGeHaASJFubzWRFZh	Jethro Patalinghug	1	0		[]	
10MUAQUQy8tCr9St3ZdMHa	Lyra Micolob	360	0		[]	https://i.scdn.co/image/ab67616d0000b273c4c2a1707ad52a86cda5699a
4FjxqqOXKI1eGLrYn3GUq4	Grup Yorum	466047	48	karadeniz turkuleri	['karadeniz turkuleri', 'turkish folk']	https://i.scdn.co/image/ab67616d0000b2733425763f9871dfe26dff8fa6
0H6ubRUtsdDXv3Tblw9ofL	2代目モンスター	1262	3		[]	https://i.scdn.co/image/ab67616d0000b273d7895bb483d8b35ab32b3641
4N4Ba1nGCKlwYQpDqxDYHh	Paus	10261	13	portuguese indie	['portuguese indie', 'portuguese rock']	https://i.scdn.co/image/ab6761610000e5eb29192e2e5a3a7342ec493d68
1UMyeNm739sXhAIueeYO3d	Lil Pitchy	102830	31		[]	https://i.scdn.co/image/ab6761610000e5eb0f4e0b1ecde1127ce0a698c9
0j1HQ4RWuFbJPx2LnIITmH	Adi De La Valcea	61347	36	manele	['manele']	https://i.scdn.co/image/ab6761610000e5eb30297d61a1a359c6c67522ad
5K0rbdBrs2tNXe5LeWMATT	Bootsy Collins	372913	68	funk	['funk', 'p funk', 'soul']	https://i.scdn.co/image/2103311f1aedbaa1c8c9514d79c45f4c3ddbca96
2PJOtFMkYPaqPSSQtdA9Yi	Rambo	8809	22	dutch hip hop	['dutch hip hop']	https://i.scdn.co/image/ab6761610000e5eb2ca833c7c032fa155f24bd29
0Bmx4Mv2b27pkABLklbOvU	Egokills	646	5		[]	https://i.scdn.co/image/ab6761610000e5ebcbbf868e4e94089478712131
2qT62DYO8Ajb276vUJmvhz	XTC	302051	50	art punk	['art punk', 'art rock', 'beatlesque', 'new romantic', 'new wave', 'new wave pop', 'post-punk', 'power pop', 'zolo']	https://i.scdn.co/image/e6540622c946b42edd4c461f86fac6c3ca0ac61d
39c76ZyxQcRwms0MGWJcsc	張思琪	55	1		[]	https://i.scdn.co/image/ab67616d0000b273ea74cd0d3daf38e03e2cda3c
0LK67TfgE1O9GrBXJ9KLUe	Edvard Kravchuk	4269	52		[]	https://i.scdn.co/image/ab6761610000e5eb7cbac3379d65307c15fd5c3e
5n7vGVYdbNYY4VvefdM6jZ	Die Mallorca Cowboys	169	34		[]	https://i.scdn.co/image/ab67616d0000b2733eaedc024e94b6685b54d9fb
5bzmuR63NqjwQBN0z8nQpF	Big Rush	39277	46	detroit trap brasileiro	['detroit trap brasileiro', 'plug brasileiro', 'trap carioca', 'trap pesado']	https://i.scdn.co/image/ab6761610000e5eb9ace2bde2bd91080b0c353b5
0MebO9MFNvedjUBsPGo0YN	Gackt	232625	42	okinawan pop	['okinawan pop', 'visual kei']	https://i.scdn.co/image/ab6761610000e5ebb2737ec50e15140007e9f61c
45ztMs8dTg6GRQ41yY4xtr	Alex Hoyer	102527	39	latin talent show	['latin talent show', 'latin viral pop', 'mexican pop']	https://i.scdn.co/image/ab6761610000e5ebc232727677340745d5bf37d4
4GqWMg206qlRfAh7P4knQb	Tvmo	7868	35		[]	https://i.scdn.co/image/ab6761610000e5eb95db8374ad1840ff6fcffae7
56su1iNcOlGUPEtBoOoJ5D	Datmaniac	32960	23	vietnamese hip hop	['vietnamese hip hop']	https://i.scdn.co/image/ab6761610000e5eb9b15d1aa00b4d451fe27a455
4v0ty5y8vUU1wqLY3QA8BU	2 Some Musik	6	1		[]	https://i.scdn.co/image/ab67616d0000b2737294b05a6b3912fcc76e9394
2j3KQVYNl17I7xqUrGrCYh	Ieva ZasimauskaitÄ—	2	0		[]	
34UVu13oDPEzL7aXQMOqcO	Ciro	5377	25	german underground rap	['german underground rap']	https://i.scdn.co/image/ab6761610000e5eba75cc32ef3bf68f08a7bc551
6t0p2TibXdntIfITSruWa0	The Animal Spirits	1842	19		[]	https://i.scdn.co/image/ab67616d0000b273c8bac23ed8899135d646f0d5
01t5lhBIx6qPeAHEijjjHr	Tomtebandet med Tomteknattarna	54	11		[]	https://i.scdn.co/image/ab67616d0000b27312a13d6241c302ea7340ef89
5IlQkA8Lq4X0dOWHBumeJP	Tempalay	127608	44	j-rock	['j-rock', 'japanese alternative rock']	https://i.scdn.co/image/ab6761610000e5eb8a7645f568cc006d2c800503
2PBhJmRqee1QAyQU2kBu1H	Thåström	98132	44	classic swedish pop	['classic swedish pop', 'swedish americana', 'swedish punk']	https://i.scdn.co/image/ab6761610000e5eba70f7b89c407b75774911a30
2Vwtx6d4E2wAj3ERVjLTZD	Prime Boys	7608	10	canadian hip hop	['canadian hip hop', 'toronto rap']	https://i.scdn.co/image/ab6761610000e5eb7accca5d25497f5d939ea57b
51vt5mum3zjSChvN0UkPPI	Olga Vocal Ensemble	943	7	icelandic choir	['icelandic choir']	https://i.scdn.co/image/ab67616d0000b273b51d0447cce308bbfabd9db9
3jAZsSIIA8HLjxR99biJyx	Cico P	22546	46	pop rap	['pop rap']	https://i.scdn.co/image/ab6761610000e5eb6a5a1e93e744a1ae00f37b90
4xMEr0HNewsjUoLzUhfou5	Cem Çınar	43686	42	turkish alt pop	['turkish alt pop']	https://i.scdn.co/image/ab6761610000e5eb37fb2bc461786bba18159f55
6c7bGIcrxaMdYSn6htbHj0	Mi Casa	151129	47	afro soul	['afro soul', 'south african house', 'south african pop', 'south african pop dance']	https://i.scdn.co/image/ab6761610000e5eb7a0e0a8a281c5b5fe6bfcc81
1RjQSQ5bLmlNOjrhuvLxKb	Minä ja Nieminen	308	4		[]	https://i.scdn.co/image/ab6761610000e5ebb3a4d316cb54494b04b8ca55
5Mbmky9lc3yfA8kYr3IacN	Weldon S. Kesterson	6	0		[]	
2XpZQtDxSrLnxHBcVNfE8q	Izi	14645	20	rap maroc	['rap maroc']	https://i.scdn.co/image/ab6761610000e5eb41aae3adc01603c019af96b9
5TXU39mkzhX9idl9MruiCp	Nabil Bajja	5034	25	tamazight	['tamazight']	https://i.scdn.co/image/ab6761610000e5eb088b1eaf58b7c4b91dde2dec
2ohlvFf9PBsDELdRstPtlP	Ferry Corsten	252799	53	dutch trance	['dutch trance', 'edm', 'progressive house', 'progressive trance', 'trance', 'uplifting trance']	https://i.scdn.co/image/ab6761610000e5eb270ac0c81b0af36a0feaa783
0fdvCnbILl5bGoQdNbd5Pj	Guarja	455	11	rap lyonnais	['rap lyonnais']	https://i.scdn.co/image/ab6761610000e5eb9a47ff49d732043801381fa4
15OP1EBer9bjkSG7vpt4tt	Dirtbike LB	116	27		[]	
4QofvyRFuC4c4XXrQhcmog	Sana	3502	26	bemani	['bemani', 'finnish dance pop', 'finnish pop']	https://i.scdn.co/image/ab6761610000e5eb53a45f27b49782bba0ee7bcd
2UNU9zzULHsZCntmWuCFk5	ting	65	23		[]	https://i.scdn.co/image/ab6761610000e5eb3f096fa79c25360526e840c8
