song_id,title,artist,classification,valid_source,valid_row_count,invalid_row_count,observed_statuses
6Wljq2iFnaEzBW2f3vJ9Ro,Neon Genemcees,"Tsaki, Jessy Blue",PENDING_RETRY,,0,0,
6WlxcZKpEV6Bwe9InoVhMp,WIFI LIT,Future,PENDING_RETRY,,0,0,
6Wm9796jCPAQfplIM0Q7hF,Only One,Girls' Generation,PENDING_RETRY,,0,0,
6WmMkoNzecLIebhoiLmXvT,Karma 2.0,Kontra K,PENDING_RETRY,,0,0,
6WmvWYAnshYAAXZRD1hqck,Eime Enas Allos - Original,Nino Xypolitas,PENDING_RETRY,,0,0,
6WnEgUdYqYIWvJoI59PyDk,Siedem,"Dj Decks, Paluch, Słoń, Sliwa, Kaczor, Shellerini, Donguralesko",PENDING_RETRY,,0,0,
6WnwnMSRkihOPbuC7TN3BR,Amor Falsificado,"Grupo Menos É Mais, Marília Mendonça",PENDING_RETRY,,0,0,
6Wo8blkPPnkSxDH23wSYvF,Drive Fast (The Stuntman),Bruce Springsteen,PENDING_RETRY,,0,0,
6WoADSeE4dmkzXKGBQbbu1,Sika Bopha,"Ntokzin, BoiBizza",PENDING_RETRY,,0,0,
6WoKLs9kOA7I9RJtVYr6MQ,I Don't Belong,Fontaines D.C.,PENDING_RETRY,,0,0,
6WoQzK5Exbfcmow1AoNRkl,可惜沒如果,JJ Lin,PENDING_RETRY,,0,0,
6WoTtW8IOKd6EauCkALxR7,2 Chains,Headie One,PENDING_RETRY,,0,0,
6WoWEuJGRAYhcr25pc4Fhw,לך עם האמת שלך,Eden Meiri,PENDING_RETRY,,0,0,
6Wopj7GKl7i0yblwTcscYQ,DOSTOYEVSKY,Tommy Cash,PENDING_RETRY,,0,0,
6WoyghnMAvDDRbZfFbpwEo,In Bloom,Neck Deep,PENDING_RETRY,,0,0,
6WqE1C4BspkCQmeIbQfVI1,Energi,Xabski,PENDING_RETRY,,0,0,
6WqSpGj2kvkx4oh1DOwQE3,Benzo,BabyGangstahh,PENDING_RETRY,,0,0,
6Wr4rddx674fY4u9dCpnWX,Time Warp,Glee Cast,PENDING_RETRY,,0,0,
6WrHKidpEVkYKX3vSQhBgL,LOVE IN THE DARK,Jessie Reyez,PENDING_RETRY,,0,0,
6WrtlZnKUrg3KKDyjpnZBz,Nur ein Song (I Need Some Sleep),Capital Bra,PENDING_RETRY,,0,0,
6WsITtcjbb2wwYzmCj6MJu,LYAM,"Izi, 7ari, Hussainy",PENDING_RETRY,,0,0,
6WsSXAOzm6xpWRivqdt98X,52 Gaj Ka Daman,"Renuka Panwar, MJ",PENDING_RETRY,,0,0,
6Wsi5L9n9V3yMRkCLj4LXV,Anyhow,Richie Campbell,PENDING_RETRY,,0,0,
6WtBVDL02RRvWlvzF4sjE9,Cutie Uyyy,"Soulthrll, Castro",PENDING_RETRY,,0,0,
6WtVFhcJFv8PuriRTgdbdv,EL Silvestrazo,Silvestre Dangond,PENDING_RETRY,,0,0,
6WtlcXdOiIa5s798aWDSPL,Good Looking,"beatsbyhand, Biggy",PENDING_RETRY,,0,0,
6WtvylZrf7yrWowHsmf92l,Cuando Pase el Temblor (SEP7IMO DIA),Soda Stereo,PENDING_RETRY,,0,0,
6WuJbTu5fJXArFuDAkn0Un,Un Nuevo Horizonte,Lori Meyers,PENDING_RETRY,,0,0,
6Wv81xfLIIYqtR4KfybOmK,Choices,Chasing Abbey,PENDING_RETRY,,0,0,
6WvCH27WK9nTbTHVEDH9NV,Saçlar,Kalben,PENDING_RETRY,,0,0,
6WvEjGBiytpJBYHG2ps06w,Rispetto - prod. Kanesh & STABBER,Nitro,PENDING_RETRY,,0,0,
6WvbrxLv0bebldCrIPIGsL,Nem Te Culpo - Ao Vivo,Naiara Azevedo,PENDING_RETRY,,0,0,
6WvcAaUJZNxku2ZiOWHVHT,Pas deux fois,Vald,PENDING_RETRY,,0,0,
6WvnaZEAzgLJlPj7GRzFzA,Du stör dig hårt på mig,Silvana Imam,PENDING_RETRY,,0,0,
6WwnxT2dRwJEGgHksKLNCC,Kill Chori,"Ash King, Nikhita Gandhi, Sachin-Jigar",PENDING_RETRY,,0,0,
6WxeDHb5xIo90XoFuS4DKh,Wala,Abyusif,PENDING_RETRY,,0,0,
6WzAPWft8Rxhn91qoEQlmL,Balele,"Sjava, Ami Faku",PENDING_RETRY,,0,0,
6WzHX4ncw0Z0htUDWGddXb,Probarlo Todo,Moral Distraida,PENDING_RETRY,,0,0,
6WzVkfeV8PufPO4Y5EujW8,Ég fer í fríið,Þorgeir Ástvaldsson,PENDING_RETRY,,0,0,
6WzjqtUwwa4juczqGAw8SS,戀戀不捨,易齊,PENDING_RETRY,,0,0,
6WzmyuCCYrx8K4tuBI2Eq7,Стига - Stiga,Papi Hans,PENDING_RETRY,,0,0,
6WzuBQg8YcvHrargJhHeS2,Sac à dos,Naza,PENDING_RETRY,,0,0,
6X1SwtYTXvuPqQ9gcQxLGK,Never Over,Loftdead,PENDING_RETRY,,0,0,
6X1zhbLzOH4Pw5ip4MTnM1,No Puede Ser - with Eladio Carrion,Mau y Ricky,PENDING_RETRY,,0,0,
6X29iaaazwho3ab7GNue5r,8,Billie Eilish,PENDING_RETRY,,0,0,
6X2cb90ZqRJJWM2pxxFD4D,St. Martin ritt durch Schnee und Wind,Lichterkinder,PENDING_RETRY,,0,0,
6X2kc46vwbRdcoZGzGDQun,Dieser Boy,Fler,PENDING_RETRY,,0,0,
6X2lnBkA0X5nHX9ysPLXBG,Kal Ki Adeta,Yaşlı Amca,PENDING_RETRY,,0,0,
6X3FjTFOKsj7FQk2rd0gPv,Main Jis Din Bhulaa Du,"Rochak Kohli, Jubin Nautiyal, Tulsi Kumar, M. Ashraf",PENDING_RETRY,,0,0,
6X3T09NqZfGACrko9EYN7r,Awadeeh,Abo El Anwar,PENDING_RETRY,,0,0,
6X3U6O4adFSanohAaUxViv,2 Pac,Lacrim,PENDING_RETRY,,0,0,
6X3V7JD1RwcaauVedIXxgJ,Help,HYUKOH,PENDING_RETRY,,0,0,
6X3YCswCQzX1gGZ5ji8P9x,Dress,Taylor Swift,PENDING_RETRY,,0,0,
6X3hEhDMkgrBwI0S4OingK,Mere Gully Mein,Ranveer Singh,PENDING_RETRY,,0,0,
6X3i36yJaPqIrgHEIeOMy9,Inte Samma,"Einár, Adel",PENDING_RETRY,,0,0,
6X3zT3x2chgS9u9DTSgx22,וי כחול,Eyal Golan,PENDING_RETRY,,0,0,
6X4k5cI41FxdrRzlI20B1Q,Se zeptej - Acoustic,Dorian,PENDING_RETRY,,0,0,
6X4uyM93rEjUIlGCQ7jZRh,Manja,Amit Trivedi,PENDING_RETRY,,0,0,
6X5K5koMfqEwxROf7tGpct,Intro,Pikku G,PENDING_RETRY,,0,0,
6X5jBkAFu7HE3jigdoVW3r,Se é pra Gente Ficar (feat. Wesley Safadão),Solange Almeida,PENDING_RETRY,,0,0,
6X5qzdy6v0E8BEW4B2kWeA,Con Lai,Renne Dang,PENDING_RETRY,,0,0,
6X5zsgjDlssIkv0sVYZgx1,TATTOO,Rammstein,PENDING_RETRY,,0,0,
6X6BRvpa5Z9wW0SuxxlhmI,Dentro di Te,"Simone Panetti, Drast",PENDING_RETRY,,0,0,
6X6DPUkAnTwYoZFYjsAZAf,Реванш,Husky,PENDING_RETRY,,0,0,
6X6L33WWRTftqvQHkyVvaN,Mama Don't Know,Ruben,PENDING_RETRY,,0,0,
6X6MH45gqDZMF3CwGpNR2o,14 (Feat. 屁孩Ryan & 柯政宏),盧子杰 James Lu,PENDING_RETRY,,0,0,
6X6Ow0iioCrYQSK1QDHQbC,The Age Of Love - Charlotte de Witte & Enrico Sangiuliano Remix,Age Of Love,PENDING_RETRY,,0,0,
6X6kCTsrpTZFDDfrlH2wLV,Her Kiss,Boris René,PENDING_RETRY,,0,0,
6X71TVbV0PJEb6G7wxU9GF,عشرة الكذاب,"Abdullah Al Mukhles, Abdullah Al Farwan",PENDING_RETRY,,0,0,
6X7MNs1RtKFyhZkwB2Nxe2,Voila,"Liamsi, ICE",PENDING_RETRY,,0,0,
6X7PK2UQMUU36ux9pynSkV,Drive (feat. Delilah Montagu) - Edit,"Black Coffee, David Guetta",PENDING_RETRY,,0,0,
6X7eJp4lv4ZeTkWor2wHLz,Shantidope,"Shanti Dope, Gloc 9",PENDING_RETRY,,0,0,
6X7g5w1moM609bE2f5ipw2,Free Free,Free Finga,PENDING_RETRY,,0,0,
6X7uctTsJgW7wzqkFtSthi,Met Jou,Yade Lauren,PENDING_RETRY,,0,0,
6X8HX33uK8ZVRXjdlQ4wCV,TikTok (feat. Boef),"Dopebwoy, SRNO",PENDING_RETRY,,0,0,
6X8hZ5jEBEDIB1UMtxkf9A,Mooiste Meisje Van De Block,"$hirak, Bryan Mg, ADF Samski",PENDING_RETRY,,0,0,
6X9uEsfCfmKYlArji6SASW,Amor À Primeira Esquina - Ao Vivo,Zé Neto & Cristiano,PENDING_RETRY,,0,0,
6X9vWVAjTvTSECvjKX1hYY,Hand That You Hold,Dan Owen,PENDING_RETRY,,0,0,
6X9yxcQeziFwxFINTTbwJm,ZERO+ZERO (feat. Lazza),DrefGold,PENDING_RETRY,,0,0,
6XA2Onqp3pRaZgAUWatTFN,Hey Chica,"ADAAM, D50",PENDING_RETRY,,0,0,
6XARLTkBsYsMjvAQKWYLk2,Yok Sana,"Bossy, Şehinşah",PENDING_RETRY,,0,0,
6XAdcAseYtijN0QUnQFsH2,Sleigh Ride,Johnny Mathis,PENDING_RETRY,,0,0,
6XCUcY6YX6R7kCTZ68nMB5,Meilleur,Hamza,PENDING_RETRY,,0,0,
6XCs4lsYShb5M4Lynj69oV,Sunlight On Your Skin - Bonus Track,"Lil Peep, ILOVEMAKONNEN",PENDING_RETRY,,0,0,
6XD93R6HfBoxZg58yATPXy,ADAAM & EVA,ADAAM,PENDING_RETRY,,0,0,
6XDIGKP7TQ1GLedtCtfshM,Pretty Lady,Tash Sultana,PENDING_RETRY,,0,0,
6XDMmNfJQxAT5Pqn1XexhS,Shake Your Body,Loke,PENDING_RETRY,,0,0,
6XDZ4G6QMfqahPvSaXp6AB,Þúsund endurtekin mistök (feat. Króli),Reynir,PENDING_RETRY,,0,0,
6XDdu1YQ3AjL7T7dbJ2ocC,Love Lies,Matt Herrero,PENDING_RETRY,,0,0,
6XDfioly4ZYDHxQFppvPjK,"Trust Again - Inspired by ""Raya and The Last Dragon""","Raisa, Yonnyboii, Matthaios, SPRITE",PENDING_RETRY,,0,0,
6XDiE6F7BA4j4Z1aeJPWM6,Gilet jaune,Kopp Johnson,PENDING_RETRY,,0,0,
6XDw5FAnMxvmzQvqB7Ob9F,Min största önskan,Klockrent!,PENDING_RETRY,,0,0,
6XE3AiBfeQVI3wqwPiTQoo,Skeemen (feat. GRGY & Tads Thots),Yung Nnelg,PENDING_RETRY,,0,0,
6XEEcFDDoBkq4yvIfOzZ2q,Dior,"Adel, Dree Low",PENDING_RETRY,,0,0,
6XEfnJ6INxltUoOdTAwj6L,Bounce,"Bossikan, Ripen",PENDING_RETRY,,0,0,
6XErXQ8MgZ8K2HVcK7zTy9,Nerelere Gideyim - Yeni Türkü Zamansız,Mabel Matiz,PENDING_RETRY,,0,0,
6XFQ65M9MrnacgFjGSCq5p,ソラのパレード,HARUHI,PENDING_RETRY,,0,0,
6XFbqjkhfjMlDOM3MDhTB3,ערב של שושנים,"Jane Bordeaux, Israel Gurion",PENDING_RETRY,,0,0,
6XFo1A9JtauyPMY9QivWFr,Lucy,"EREN CAN, BATU",PENDING_RETRY,,0,0,
6XGIJviSni9yxA7d79ei2f,Cerro Porteño (Azulgrana),Miguel Quintana Bareiro y Su Tropical 5,PENDING_RETRY,,0,0,
6XGMx3Qf1d1Xj9y20avmxY,Aşksa Gel,Tan Taşçı,PENDING_RETRY,,0,0,
6XGddj522FQRHXEhBtjiJu,Strobelite (feat. Peven Everett),Gorillaz,PENDING_RETRY,,0,0,
6XGfoK5edwViiZlmv7kQcE,Nadie Como Yo,Kevin Roldan,PENDING_RETRY,,0,0,
6XGhqvxCMCcBy5XiqG7SWV,Igual Ela Só Uma,Wesley Safadão,PENDING_RETRY,,0,0,
6XGhtRbAwwWKxgQCNwiUyg,Århus V Veteran,"Marwan, L.O.C.",PENDING_RETRY,,0,0,
6XH0KeCZ0nRysAeSJYRFFg,Devil's Work,Joyner Lucas,PENDING_RETRY,,0,0,
6XHVuErjQ4XNm6nDPVCxVX,No Guidance (feat. Drake),Chris Brown,PENDING_RETRY,,0,0,
6XITHKIhqPdwU0xIF19xGM,Wait - Chromeo Remix,Maroon 5,PENDING_RETRY,,0,0,
6XInQemybiAfZ5YlBhtZ6c,Nitro,"Joker/Two-Face, Styl Mo, Tsaki, dwmnd",PENDING_RETRY,,0,0,
6XJLSNh0Wlw2JmA0OIi2a2,No Goat (Intro),Chip,PENDING_RETRY,,0,0,
6XJRsR8Evz36Ywd80bb4CQ,"Ce Face Cu Tine, Ştie De La Mine",Speak,PENDING_RETRY,,0,0,
6XJfZmY5uU4ZgkdM8n547v,Julen Er Lang,Ekspressen,PENDING_RETRY,,0,0,
6XJnkKIBpg57Fww5vnhb5R,Malá Zem,Hard Rico,PENDING_RETRY,,0,0,
6XJy3Ue4r9nof4WcXsFERE,On My Own,Marina Kaye,PENDING_RETRY,,0,0,
6XK6Zw6JkFsHXzAcMWNiIr,Send Me On My Way,Rusted Root,PENDING_RETRY,,0,0,
6XKJvyhJCBaA9VlpM3uXH4,Nei Takk,GKR,PENDING_RETRY,,0,0,
6XKm1z5lYIq486iWMLnSFY,Nobody's Better (feat. Fetty Wap),Suzi,PENDING_RETRY,,0,0,
6XL28txZRt4IhXW3jHvLeq,Drive Home,ROCKET,PENDING_RETRY,,0,0,
6XL81eyE1CGZmoAamOcGW8,Jak Wyśnię,"GruMielzky, CatchUp, The Returners, Sarius",PENDING_RETRY,,0,0,
6XLGlHlxK7PKoTOH5oms8p,SUK,"Oki, 2K, The Returners",PENDING_RETRY,,0,0,
6XLYkidUuuMbrSAPiFCFEF,Masih-Ada,Elband,PENDING_RETRY,,0,0,
6XM53PbvlzhuNtJZtpl7RP,In My Bed,"Rotimi, Wale",PENDING_RETRY,,0,0,
6XMS10FrEEcZzQ5e56fG7j,Om Satori,Wawi,PENDING_RETRY,,0,0,
6XMY9qZM7HXXu0PVqnv7y9,Medallita,Chico Trujillo,PENDING_RETRY,,0,0,
6XMf8TIzuUn5ISk6rkqzxB,Milli,Asme,PENDING_RETRY,,0,0,
6XNANAB7sFvkfho6bMCp7o,Summertime In Paris,"Jaden, WILLOW",PENDING_RETRY,,0,0,
6XO8fFMA555CHW5uJZxaOt,Hurrikán,"Lotfi Begi, Gaspar Laci, Majka",PENDING_RETRY,,0,0,
6XOMkTFzYm8qGI08vH15ue,trip,Cro,PENDING_RETRY,,0,0,
6XObwOukEzc5BuLWfSHATn,mit wem,Nisa,PENDING_RETRY,,0,0,
6XOxXWTtay17l7SoqithJi,Roz,Lagualair,PENDING_RETRY,,0,0,
6XPCoGblXqyvcyp31vzRyL,เฉยเมย,YOUNGOHM,PENDING_RETRY,,0,0,
6XPN67x0uYn0288pPR4Mqu,Piumino nero,"Gallagher, Traffik",PENDING_RETRY,,0,0,
6XPOXobXwTz9Bh8p9u0QXW,Los Charcos,Dani Martín,PENDING_RETRY,,0,0,
6XPYGFacwZAtmoSVi9m4eT,"Fuego (with Geolier & Lele Blade) - Prod. Poison Beatz, Tom Trigger",Neves17,PENDING_RETRY,,0,0,
6XPmY4hIb1RGRyNuq0UBsl,Kina Chir,The PropheC,PENDING_RETRY,,0,0,
6XQ71HC6xxRbVZZD6Bodju,หลอก,NICECNX,PENDING_RETRY,,0,0,
6XQXrPutPuCIjfxwAmKnbe,Trilha,"Mc Kevin, Wall Hein",PENDING_RETRY,,0,0,
6XQcZeN1knp6C7g6pRMz9Z,Osaatsä Uida?,Kube,PENDING_RETRY,,0,0,
6XQezQJyuq0ErMjk53SROP,Au pire,Jul,PENDING_RETRY,,0,0,
6XRgC4KAp4upKu0v7H4tQo,Lo/Hi,The Black Keys,PENDING_RETRY,,0,0,
6XS7ABV6iESvKUvHQu43vB,Ække så kul som deg,Stone Heart,PENDING_RETRY,,0,0,
6XS7CujJyF26td7QjNQA18,Anh Thương Em Nhất Mà,"Thùy Trang, LOG, TiB",PENDING_RETRY,,0,0,
6XSXOvojEslvbqBCh7IP8Z,Estado Frágil - Ao Vivo,"Marcos & Belutti, Dilsinho",PENDING_RETRY,,0,0,
6XTDYHfU1eRG1VrK7VHQnZ,"天亮請睜眼 (feat. 邱鋒澤) - ""終極狼人殺"" 遊戲主題曲","Nine Chen, Feng Ze",PENDING_RETRY,,0,0,
6XTS0lim77ftqaSrh7RqFm,Temodemo no Namida,BNK48,PENDING_RETRY,,0,0,
6XTeYroRvrKqrfWRYdr0Vu,Gotta Get It Right,Vanilla Ninja,PENDING_RETRY,,0,0,
6XULA4BZyDNXT8LUUIvqPD,Hungur,Bubbi Morthens,PENDING_RETRY,,0,0,
6XUfSHZjqEaFNDeyxcYRi4,Zemes stunda,"ansis, Kristīne Pāže",PENDING_RETRY,,0,0,
6XUm84jBDq32lTRjOO3Hpt,Die grüne Regenrinne III,Alligatoah,PENDING_RETRY,,0,0,
6XVmUswAnhtcKDbJfv5Yxl,Feel It Still - Operación Triunfo 2018,"Famous Oberogo, Natalia Lacunza",PENDING_RETRY,,0,0,
6XWNMmU9gm8m8sG2iPHqA4,Wiem,"TACONAFIDE, Quebonafide, Taco Hemingway",PENDING_RETRY,,0,0,
6XWjTB0K2gDAHOvQL1nBYV,DSDS,Capital Bra,PENDING_RETRY,,0,0,
6XX0UVqKCqyHQ3nTrhmzTH,Навсегда/Никогда,Vremya i Steklo,PENDING_RETRY,,0,0,
6XXn8f7bPRT2hP4j5nYbcJ,Esta Cayendo,Jose Luis Reyes,PENDING_RETRY,,0,0,
6XYStek7ec5KhqEsfybdnT,Az Sevdim,"Reynmen, Özkan Meydan, Alican Özbuğutu",PENDING_RETRY,,0,0,
6XYSvDAimSZZrohcGolSJs,Young Boss,Hayce Lemsi,PENDING_RETRY,,0,0,
6XZcLpdV6kDsdVBwthkvWH,Viimeinen Ilta,"DJ Oku Luukkainen, Jussi Selo",PENDING_RETRY,,0,0,
6Xa2rrTpSLkpx887Y115mO,Butterflies,Abe Parker,PENDING_RETRY,,0,0,
6XaseSojAAUsFkCl6EoPwM,Intentions (22),Ziggy Alberts,PENDING_RETRY,,0,0,
6Xb4iYQIAfIDOlxbMBxcNL,Juju,Teleks,PENDING_RETRY,,0,0,
6XbuJHhqugUVdJbTdshUEL,Melek,Reynmen,PENDING_RETRY,,0,0,
6Xc6N2ptIEj8z77KDLlj9g,Tjep (feat. Kesi),Benny Jamz,PENDING_RETRY,,0,0,
6XcQHCLNNJrJoi8T3W9kbM,Gangsta Lean,Alexander Jarl,PENDING_RETRY,,0,0,
6XcfKZvJio9Z0fQy11GnNX,broken,lovelytheband,PENDING_RETRY,,0,0,
6XclJjdGPjNuB2Dl4yU0H3,Renatinha (Ao Vivo),"Os Barões Da Pisadinha, Xand Avião",PENDING_RETRY,,0,0,
6XcrGmQXeWWNaEUIcKk0CP,ขอบคุณ,Stoondio,PENDING_RETRY,,0,0,
6Xd1IpODCI1FcbGzclRigO,Missförstå mig rätt,"Skander, Seinabo Sey",PENDING_RETRY,,0,0,
6XdHZr9iXdqc4Q76wtgbqr,The Way You Felt,Alec Benjamin,PENDING_RETRY,,0,0,
6XeFM8gB16lmqhYjt4hsPo,Aşk Bu,Murat Boz,PENDING_RETRY,,0,0,
6XeZ32B9HbV6ZrU6NTR2iM,Section 8 (feat. Young Thug),Lil Baby,PENDING_RETRY,,0,0,
6Xeimtb45PTpooMo1KJqpi,One Life,Skaymen,PENDING_RETRY,,0,0,
6XemQkX3lgqDC21nNdbdVw,Lips Don't Lie (feat. A Boogie Wit da Hoodie),Ally Brooke,PENDING_RETRY,,0,0,
6XevVuKmAyFuysF9pkmvLI,Spesiaali,Raappana,PENDING_RETRY,,0,0,
6Xf0O0zRNClHkYTtdqpmWn,BELEKERÜLTÉL,hiperkarma,PENDING_RETRY,,0,0,
6XfTow9VT9OhotJDnXjEkT,#302,Ken Hirai,PENDING_RETRY,,0,0,
6Xg0F1n9om5DsIVRzt60Ir,Mr. Big,dePresno,PENDING_RETRY,,0,0,
6XgeZZ2jzDcUyq1Y0BqPKF,Šťastné Vianoce,Kandráčovci,PENDING_RETRY,,0,0,
6Xgojlcckw2AdzzSe53rRo,Ši Vasara,Marijonas Mikutavičius,PENDING_RETRY,,0,0,
6Xh19miGjqGwMRaDnFa1oS,Izsalcis,"Wiesulis, sangvn",PENDING_RETRY,,0,0,
6Xh3RsiKMsoqINVBFdGYLl,Dancing In My Kitchen,The 2 Johnnies,PENDING_RETRY,,0,0,
6XhcSc4BXFQDAMDRPwdhpJ,UPPÁ TÍU,"Flosi V, ELVAR",PENDING_RETRY,,0,0,
6XiB2NVxr6QYWSJ6qVLT2p,Mogło być nic,Kwiat Jabłoni,PENDING_RETRY,,0,0,
6XiSceaDaO2vaYF2B2A70t,No Me Hubiera Enamorado,Cornelio Vega y su Dinastia,PENDING_RETRY,,0,0,
6XjhXMNeN3VQTOstpxHy5L,Chaos,Mathea,PENDING_RETRY,,0,0,
6XjraZMTuJj4U5jN9GXWbv,Metrao Meres,"Fy, Mad Clip, Lil Barty",PENDING_RETRY,,0,0,
6Xjt3VXLp3A9pvVpWwBs0C,Beni Bu Geceden Öldür,"Kurtuluş Kuş, Burak Bulut",PENDING_RETRY,,0,0,
6XkEw1h2Hq4fGnSm0JuSIs,Strip (feat. Sharaya J),Little Mix,PENDING_RETRY,,0,0,
6XkXr8BWXRjBuOXPaIGdXl,A Ella Quien la Vio Llorar Fui Yo,Los 4,PENDING_RETRY,,0,0,
6Xl74gKsRn6wTZa69LSb4R,Lời Yêu Em,Vũ.,PENDING_RETRY,,0,0,
6XlBkATW7Gamg4qJXzc6IF,Besalo,"El Alfa, Rauw Alejandro",PENDING_RETRY,,0,0,
6XlQoupHIwPDOaZxcKdJEB,Leap of Faith,Sturla Atlas,PENDING_RETRY,,0,0,
6XlSyYFTU1nodeWwwzVgTV,Sangria Wine,"Pharrell Williams, Camila Cabello",PENDING_RETRY,,0,0,
6Xlfnh8xQA9V1TulODKtTP,Den første kærlighed - 2011 - Remaster,Kim Larsen,PENDING_RETRY,,0,0,
6XlqHFzuOElcdRTlOoPjEh,Vérifie,Alonzo,PENDING_RETRY,,0,0,
6Xlu9KFYjYJsk7fnwhspYU,Ecou,Killa Fonic,PENDING_RETRY,,0,0,
6XmBh5HSdVzEAaqzEftL9t,Adi Penne,"Stephen Zechariah, Srinisha Jayaseelan",PENDING_RETRY,,0,0,
6XmX5N77W98RkZThMYMWQ8,Dans l’avion,Koba LaD,PENDING_RETRY,,0,0,
6XmruwUGBD64xazQSfrJer,Y Me Pregunto,Julión Álvarez y su Norteño Banda,PENDING_RETRY,,0,0,
6XmskR1cMfgys1W7dExmgi,With a Smile (feat. Kelly Badon),South Border,PENDING_RETRY,,0,0,
6XoFQCeBo7XS7cWzvlPPdw,Keski-Suomeen,"Lord Est, Meiju Suvas",PENDING_RETRY,,0,0,
6XoGeHTebWzrQLZSTz8TyB,ผักบุ้งลอยฟ้า,"Bodyslam, F.HERO",PENDING_RETRY,,0,0,
6XoQluicPF0dQS4eIIcHTJ,Il rosso delle rose,Gaia,PENDING_RETRY,,0,0,
6XoT947MA4YP2L1eF6EQTE,Schody,Renne Dang,PENDING_RETRY,,0,0,
6XooQfnPR12byHSGytp8Hs,偷聽情歌,Hubert Wu,PENDING_RETRY,,0,0,
6XoqPpqa9xCBzRbFuKgSsz,Tant qu'on est là,Hugo TSR,PENDING_RETRY,,0,0,
6XpaqDv9cnYn6KNS6Wwnr3,Kalli Sohni,Arjan Dhillon,PENDING_RETRY,,0,0,
6XpisKisbZrq35zOip1IK0,Мне пох,"Klava Koka, MORGENSHTERN",PENDING_RETRY,,0,0,
6XpmMP3AzxZjI81e9apesl,Café De Las Ocho,Covi Quintana,PENDING_RETRY,,0,0,
6XpvZkyuCgTxiy9z3PRWr1,Marlboro (feat. White 2115),Kubi Producent,PENDING_RETRY,,0,0,
6Xq4v660hdyAwFiu9nXRlZ,Ciny,"Sfera Ebbasta, Charlie Charles",PENDING_RETRY,,0,0,
6XqSMZVMzLW9whVxxUr98p,追光者,Ariel Tsai,PENDING_RETRY,,0,0,
6XqkrU2YjlyiCDuvlYML7d,Reading,Adam Dank,PENDING_RETRY,,0,0,
6Xr48JIe6lwKRnvdc7ZdPP,Szlugi,"Qry, Pawbeats",PENDING_RETRY,,0,0,
6XrWIKoIwqomse4ZmBnjQd,Life Goes On,E^ST,PENDING_RETRY,,0,0,
6XrfqjIRuMFkwhAHXA8Rzi,寂寞收據 (Loneliness Receipts),Soo Wincci,PENDING_RETRY,,0,0,
6XsIKsChKxPkVZtz5FSoge,Tempo éphémère,Kakashy,PENDING_RETRY,,0,0,
6XsmYuP6Or6hrI3UcWHydw,Broarna Som Bär Oss Över,Petra Marklund,PENDING_RETRY,,0,0,
6Xt6kg1kGrZCi4gJhijxeT,G Klasse (feat. Lil Lano & M.O.030),King Khalil,PENDING_RETRY,,0,0,
6XtJprdu3fVyLIAurjmEjN,Se piovesse il tuo nome - Live,Anastasio,PENDING_RETRY,,0,0,
6XtMHso46QvB2sIYAn2L4H,Hollaa (feat. Ode),Hurja,PENDING_RETRY,,0,0,
6XtPOQQmTO5hLdaD8ICyEU,0X1=LOVESONG (I Know I Love You) feat. Seori (Emocore Mix),TOMORROW X TOGETHER,PENDING_RETRY,,0,0,
6XtPg1XtpFxfrZMnJpbNf2,Khalini,Tflow,PENDING_RETRY,,0,0,
6XtkHWzOLvtNuSR5HLUfQ5,Bereden väg för herran,"Karin Winther, TaChurch Chamber Choir",PENDING_RETRY,,0,0,
6XtpV5lCkmFMsIwS8oFN2F,Legendary,"Raid, Mc Artisan",PENDING_RETRY,,0,0,
6Xu41lBuX2r9lCijAliZP7,Better On My Own,Marissa Grace,PENDING_RETRY,,0,0,
6XuDrq67jkLcbzQN3tHRt8,Sobrando Ausência - Acústico,Zé Neto & Cristiano,PENDING_RETRY,,0,0,
6XvQPMLZdPPV22rY7FEBpI,"Husnn Hai Suhaana New (from ""Coolie No. 1"")","Chandana Dixit, Abhijeet, Tanishk Bagchi, Anand-Milind",PENDING_RETRY,,0,0,
6XvUbny0oY8v4sPicah4Ju,1 To 10,TWICE,PENDING_RETRY,,0,0,
6XvjW77rkGzfPo54PY0taV,Ready,"Jayboogz, Jayh",PENDING_RETRY,,0,0,
6XvmEZpmMZCqM8XGAVGJm9,SOMETHING RIGHT,FELIX SANDMAN,PENDING_RETRY,,0,0,
6Xw6U43zV89WSBkx2a0NfW,Humør (Artigeardit X Lamin),Artigeardit,PENDING_RETRY,,0,0,
6Xw8CSd3R6xqCmHHB9pBhb,Colors,IZ*ONE,PENDING_RETRY,,0,0,
6XwB1wq7ibQrsEMn2YbTEQ,Bima 9ada,"Moro, 3robi",PENDING_RETRY,,0,0,
6XwN7alDZOwWDpYpbj0hTC,212 - und der weiße Leopard - Teil 06,Die drei ???,PENDING_RETRY,,0,0,
6XwnteGIx2S5qX7uwxxaUs,Fires,Ina Wroldsen,PENDING_RETRY,,0,0,
6Xx7EJRgzF4mLEgU7Bqvaw,Ponyville 2016,"TIX, The Pøssy Project",PENDING_RETRY,,0,0,
6XxDxfDeSl1IPlt1h77ZlY,OHA Remix (feat. Luciano),"Summer Cem, Murda",PENDING_RETRY,,0,0,
